"BLOCK","BG","TRACT","PUMA","REGION"
530110407141004,"530110407141","53011040714",11104,3
530110402022027,"530110402022","53011040202",11104,3
530110407031016,"530110407031","53011040703",11104,3
530110405052018,"530110405052","53011040505",11104,3
530110402012003,"530110402012","53011040201",11104,3
530110402012007,"530110402012","53011040201",11104,3
530110406034006,"530110406034","53011040603",11104,3
530110406031000,"530110406031","53011040603",11104,3
530110402012015,"530110402012","53011040201",11104,3
530110404144017,"530110404144","53011040414",11104,3
530110405112010,"530110405112","53011040511",11104,3
530110401014015,"530110401014","53011040101",11104,3
530110407032012,"530110407032","53011040703",11104,3
530110402022015,"530110402022","53011040202",11104,3
530110402033043,"530110402033","53011040203",11104,3
530110405052022,"530110405052","53011040505",11104,3
530110405053012,"530110405053","53011040505",11104,3
530110401023029,"530110401023","53011040102",11104,3
530110402021002,"530110402021","53011040202",11104,3
530110404082015,"530110404082","53011040408",11104,3
530110404141014,"530110404141","53011040414",11104,3
530110403041010,"530110403041","53011040304",11104,3
530110402014011,"530110402014","53011040201",11104,3
530110401011033,"530110401011","53011040101",11104,3
530110407034014,"530110407034","53011040703",11104,3
530110403051002,"530110403051","53011040305",11104,3
530110407133006,"530110407133","53011040713",11104,3
530110402022017,"530110402022","53011040202",11104,3
530110403032033,"530110403032","53011040303",11104,3
530110407033006,"530110407033","53011040703",11104,3
530110404032022,"530110404032","53011040403",11104,3
530110405042008,"530110405042","53011040504",11104,3
530110402021029,"530110402021","53011040202",11104,3
530110401014005,"530110401014","53011040101",11104,3
530110404083009,"530110404083","53011040408",11104,3
530110407132003,"530110407132","53011040713",11104,3
530110405112017,"530110405112","53011040511",11104,3
530110405042003,"530110405042","53011040504",11104,3
530110407062009,"530110407062","53011040706",11104,3
530110401011014,"530110401011","53011040101",11104,3
530110407034004,"530110407034","53011040703",11104,3
530110402031015,"530110402031","53011040203",11104,3
530110404081013,"530110404081","53011040408",11104,3
530110407112015,"530110407112","53011040711",11104,3
530110402013017,"530110402013","53011040201",11104,3
530110407062019,"530110407062","53011040706",11104,3
530110405112022,"530110405112","53011040511",11104,3
530110403052032,"530110403052","53011040305",11104,3
530110401021005,"530110401021","53011040102",11104,3
530110407131002,"530110407131","53011040713",11104,3
530110403041014,"530110403041","53011040304",11104,3
530110409051019,"530110409051","53011040905",11104,3
530110404151027,"530110404151","53011040415",11104,3
530110405052008,"530110405052","53011040505",11104,3
530110411071011,"530110411071","53011041107",11102,4
530110411041002,"530110411041","53011041104",11102,4
530110410102001,"530110410102","53011041010",11102,4
530110408091004,"530110408091","53011040809",11102,4
530110404121016,"530110404121","53011040412",11102,4
530110411122005,"530110411122","53011041112",11102,4
530110410093011,"530110410093","53011041009",11102,4
530110408063015,"530110408063","53011040806",11102,4
530110408112003,"530110408112","53011040811",11102,4
530110409072014,"530110409072","53011040907",11102,4
530110409073018,"530110409073","53011040907",11102,4
530110409094006,"530110409094","53011040909",11102,4
530110410102010,"530110410102","53011041010",11102,4
530110409042022,"530110409042","53011040904",11102,4
530110411123000,"530110411123","53011041112",11102,4
530110408061015,"530110408061","53011040806",11102,4
530110409072008,"530110409072","53011040907",11102,4
530110411142001,"530110411142","53011041114",11102,4
530110411131002,"530110411131","53011041113",11102,4
530110408102002,"530110408102","53011040810",11102,4
530110410073005,"530110410073","53011041007",11102,4
530110411102003,"530110411102","53011041110",11102,4
530110411141006,"530110411141","53011041114",11102,4
530110410081001,"530110410081","53011041008",11102,4
530110408094014,"530110408094","53011040809",11102,4
530110410093006,"530110410093","53011041009",11102,4
530110411051012,"530110411051","53011041105",11102,4
530110411111001,"530110411111","53011041111",11102,4
530110404122025,"530110404122","53011040412",11102,4
530110404111002,"530110404111","53011040411",11102,4
530110408063000,"530110408063","53011040806",11102,4
530110411142015,"530110411142","53011041114",11102,4
530110411101002,"530110411101","53011041110",11102,4
530110408081002,"530110408081","53011040808",11102,4
530110409101010,"530110409101","53011040910",11102,4
530110408062004,"530110408062","53011040806",11102,4
530110411071014,"530110411071","53011041107",11102,4
530110408081011,"530110408081","53011040808",11102,4
530110409072019,"530110409072","53011040907",11102,4
530110408123005,"530110408123","53011040812",11102,4
530110409044001,"530110409044","53011040904",11102,4
530110410091005,"530110410091","53011041009",11102,4
530110409091017,"530110409091","53011040909",11102,4
530110409073003,"530110409073","53011040907",11102,4
530110409091020,"530110409091","53011040909",11102,4
530110410071014,"530110410071","53011041007",11102,4
530110409091008,"530110409091","53011040909",11102,4
530110409082002,"530110409082","53011040908",11102,4
530110408063001,"530110408063","53011040806",11102,4
530110411054003,"530110411054","53011041105",11102,4
530110409072017,"530110409072","53011040907",11102,4
530110408031019,"530110408031","53011040803",11102,4
530110404091013,"530110404091","53011040409",11102,4
530599502003096,"530599502003","53059950200",11000,5
530399501021012,"530399501021","53039950102",11000,5
530399502002113,"530399502002","53039950200",11000,5
530399503022058,"530399503022","53039950302",11000,5
530419707001024,"530419707001","53041970700",11000,5
530419719003057,"530419719003","53041971900",11000,5
530419719002009,"530419719002","53041971900",11000,5
530419720003017,"530419720003","53041972000",11000,5
530419709002014,"530419709002","53041970900",11000,5
530419716001087,"530419716001","53041971600",11000,5
530419716001019,"530419716001","53041971600",11000,5
530419704002029,"530419704002","53041970400",11000,5
530399502003065,"530399502003","53039950200",11000,5
530399501032034,"530399501032","53039950103",11000,5
530399502001072,"530399502001","53039950200",11000,5
530399503023019,"530399503023","53039950302",11000,5
530399503024004,"530399503024","53039950302",11000,5
530399501012106,"530399501012","53039950101",11000,5
530399502002055,"530399502002","53039950200",11000,5
530419713002014,"530419713002","53041971300",11000,5
530419707003024,"530419707003","53041970700",11000,5
530399501011199,"530399501011","53039950101",11000,5
530399503021027,"530399503021","53039950302",11000,5
530399501012089,"530399501012","53039950101",11000,5
530399501034019,"530399501034","53039950103",11000,5
530399501031050,"530399501031","53039950103",11000,5
530399501011182,"530399501011","53039950101",11000,5
530399503023021,"530399503023","53039950302",11000,5
530399501031002,"530399501031","53039950103",11000,5
530399503022023,"530399503022","53039950302",11000,5
530399501033003,"530399501033","53039950103",11000,5
530399501032004,"530399501032","53039950103",11000,5
530399501032023,"530399501032","53039950103",11000,5
530399503011027,"530399503011","53039950301",11000,5
530399501011075,"530399501011","53039950101",11000,5
530399501022050,"530399501022","53039950102",11000,5
530399501022029,"530399501022","53039950102",11000,5
530399502004005,"530399502004","53039950200",11000,5
530399502003011,"530399502003","53039950200",11000,5
530399501011003,"530399501011","53039950101",11000,5
530419719001043,"530419719001","53041971900",11000,5
530419719002043,"530419719002","53041971900",11000,5
530419715011002,"530419715011","53041971501",11000,5
530419714002014,"530419714002","53041971400",11000,5
530419709002017,"530419709002","53041970900",11000,5
530419708001034,"530419708001","53041970800",11000,5
530419713002044,"530419713002","53041971300",11000,5
530419713001026,"530419713001","53041971300",11000,5
530419715011004,"530419715011","53041971501",11000,5
530419701001011,"530419701001","53041970100",11000,5
530419715012005,"530419715012","53041971501",11000,5
530419704001046,"530419704001","53041970400",11000,5
530399501011237,"530399501011","53039950101",11000,5
530399501031040,"530399501031","53039950103",11000,5
530399503023035,"530399503023","53039950302",11000,5
530399503024015,"530399503024","53039950302",11000,5
530399501021011,"530399501021","53039950102",11000,5
530399501031098,"530399501031","53039950103",11000,5
530419708003035,"530419708003","53041970800",11000,5
530419711002017,"530419711002","53041971100",11000,5
530599501001195,"530599501001","53059950100",11000,5
530419708003028,"530419708003","53041970800",11000,5
530419702003014,"530419702003","53041970200",11000,5
530419715022073,"530419715022","53041971502",11000,5
530419707004014,"530419707004","53041970700",11000,5
530419701002091,"530419701002","53041970100",11000,5
530419707001034,"530419707001","53041970700",11000,5
530419719002025,"530419719002","53041971900",11000,5
530419701002028,"530419701002","53041970100",11000,5
530599503001019,"530599503001","53059950300",11000,5
530599501001711,"530599501001","53059950100",11000,5
530599501001556,"530599501001","53059950100",11000,5
530599502002018,"530599502002","53059950200",11000,5
530599503002004,"530599503002","53059950300",11000,5
530599501001250,"530599501001","53059950100",11000,5
530599501001266,"530599501001","53059950100",11000,5
530599503002014,"530599503002","53059950300",11000,5
530599501001365,"530599501001","53059950100",11000,5
530599502002032,"530599502002","53059950200",11000,5
530599501001764,"530599501001","53059950100",11000,5
530599504002060,"530599504002","53059950400",11000,5
530599504002071,"530599504002","53059950400",11000,5
530599501001052,"530599501001","53059950100",11000,5
530599501001745,"530599501001","53059950100",11000,5
530599501001440,"530599501001","53059950100",11000,5
530599501001091,"530599501001","53059950100",11000,5
530419718002063,"530419718002","53041971800",11000,5
530419715023019,"530419715023","53041971502",11000,5
530419720001009,"530419720001","53041972000",11000,5
530419720002022,"530419720002","53041972000",11000,5
530419720002028,"530419720002","53041972000",11000,5
530419718002069,"530419718002","53041971800",11000,5
530419715023034,"530419715023","53041971502",11000,5
530599501001424,"530599501001","53059950100",11000,5
530599505001015,"530599505001","53059950500",11000,5
530599501001459,"530599501001","53059950100",11000,5
530599502002036,"530599502002","53059950200",11000,5
530599501001186,"530599501001","53059950100",11000,5
530599501001820,"530599501001","53059950100",11000,5
530419701002043,"530419701002","53041970100",11000,5
530419713002033,"530419713002","53041971300",11000,5
530419704004027,"530419704004","53041970400",11000,5
530419713002008,"530419713002","53041971300",11000,5
530419706001009,"530419706001","53041970600",11000,5
530599503001007,"530599503001","53059950300",11000,5
530599501001606,"530599501001","53059950100",11000,5
530599502003068,"530599502003","53059950200",11000,5
530419711002006,"530419711002","53041971100",11000,5
530419716002018,"530419716002","53041971600",11000,5
530399503022040,"530399503022","53039950302",11000,5
530530701002088,"530530701002","53053070100",11000,5
530399501022017,"530399501022","53039950102",11000,5
530399502001105,"530399502001","53039950200",11000,5
530419711001015,"530419711001","53041971100",11000,5
530419701002072,"530419701002","53041970100",11000,5
530419703001005,"530419703001","53041970300",11000,5
530419714001035,"530419714001","53041971400",11000,5
530419717001049,"530419717001","53041971700",11000,5
530419714002083,"530419714002","53041971400",11000,5
530419705002006,"530419705002","53041970500",11000,5
530419705002017,"530419705002","53041970500",11000,5
530399501034016,"530399501034","53039950103",11000,5
530399502002162,"530399502002","53039950200",11000,5
530399502004003,"530399502004","53039950200",11000,5
530399503022049,"530399503022","53039950302",11000,5
530399501012015,"530399501012","53039950101",11000,5
530399501034007,"530399501034","53039950103",11000,5
530399501021007,"530399501021","53039950102",11000,5
530399501011250,"530399501011","53039950101",11000,5
530399503011042,"530399503011","53039950301",11000,5
530399501022072,"530399501022","53039950102",11000,5
530399501011062,"530399501011","53039950101",11000,5
530399503023006,"530399503023","53039950302",11000,5
530399503023034,"530399503023","53039950302",11000,5
530399502002078,"530399502002","53039950200",11000,5
530399502002081,"530399502002","53039950200",11000,5
530419718001069,"530419718001","53041971800",11000,5
530419717003063,"530419717003","53041971700",11000,5
530419701001013,"530419701001","53041970100",11000,5
530419714002002,"530419714002","53041971400",11000,5
530399503022034,"530399503022","53039950302",11000,5
530399501031027,"530399501031","53039950103",11000,5
530399502004060,"530399502004","53039950200",11000,5
530399501011043,"530399501011","53039950101",11000,5
530399502002106,"530399502002","53039950200",11000,5
530399502004040,"530399502004","53039950200",11000,5
530419720002055,"530419720002","53041972000",11000,5
530419710001040,"530419710001","53041971000",11000,5
530419710001010,"530419710001","53041971000",11000,5
530419715022042,"530419715022","53041971502",11000,5
530419718004039,"530419718004","53041971800",11000,5
530419708004013,"530419708004","53041970800",11000,5
530419714002000,"530419714002","53041971400",11000,5
530419719003005,"530419719003","53041971900",11000,5
530419704002031,"530419704002","53041970400",11000,5
530419708004023,"530419708004","53041970800",11000,5
530419717003023,"530419717003","53041971700",11000,5
530419711001046,"530419711001","53041971100",11000,5
530419715022065,"530419715022","53041971502",11000,5
530419718003006,"530419718003","53041971800",11000,5
530419701002009,"530419701002","53041970100",11000,5
530419717003066,"530419717003","53041971700",11000,5
530419707004046,"530419707004","53041970700",11000,5
530419703004000,"530419703004","53041970300",11000,5
530419705001029,"530419705001","53041970500",11000,5
530599505001024,"530599505001","53059950500",11000,5
530599501001712,"530599501001","53059950100",11000,5
530599501001706,"530599501001","53059950100",11000,5
530599504002061,"530599504002","53059950400",11000,5
530599501001239,"530599501001","53059950100",11000,5
530599501001344,"530599501001","53059950100",11000,5
530599501001010,"530599501001","53059950100",11000,5
530599502001047,"530599502001","53059950200",11000,5
530599504002036,"530599504002","53059950400",11000,5
530599501001520,"530599501001","53059950100",11000,5
530599501001411,"530599501001","53059950100",11000,5
530419706002014,"530419706002","53041970600",11000,5
530419713003073,"530419713003","53041971300",11000,5
530419720001069,"530419720001","53041972000",11000,5
530419711003002,"530419711003","53041971100",11000,5
530419704002056,"530419704002","53041970400",11000,5
530419701001055,"530419701001","53041970100",11000,5
530419713002039,"530419713002","53041971300",11000,5
530419715012041,"530419715012","53041971501",11000,5
530419717002022,"530419717002","53041971700",11000,5
530419708001035,"530419708001","53041970800",11000,5
530419719002032,"530419719002","53041971900",11000,5
530599501001827,"530599501001","53059950100",11000,5
530599502001011,"530599502001","53059950200",11000,5
530599504002030,"530599504002","53059950400",11000,5
530599502002006,"530599502002","53059950200",11000,5
530599501001329,"530599501001","53059950100",11000,5
530419713002001,"530419713002","53041971300",11000,5
530419702001024,"530419702001","53041970200",11000,5
530599503002058,"530599503002","53059950300",11000,5
530419716003059,"530419716003","53041971600",11000,5
530110406081008,"530110406081","53011040608",11103,1
530110413293011,"530110413293","53011041329",11103,1
530110413353010,"530110413353","53011041335",11103,1
530110406043023,"530110406043","53011040604",11103,1
530110413292032,"530110413292","53011041329",11103,1
530110414002008,"530110414002","53011041400",11103,1
530110406091000,"530110406091","53011040609",11103,1
530110405101022,"530110405101","53011040510",11103,1
530110406041013,"530110406041","53011040604",11103,1
530110414001003,"530110414001","53011041400",11103,1
530110413201011,"530110413201","53011041320",11103,1
530110413234006,"530110413234","53011041323",11103,1
530110405101013,"530110405101","53011040510",11103,1
530110405101011,"530110405101","53011040510",11103,1
530110413252001,"530110413252","53011041325",11103,1
530110405131031,"530110405131","53011040513",11103,1
530110405092048,"530110405092","53011040509",11103,1
530110413201013,"530110413201","53011041320",11103,1
530110413261000,"530110413261","53011041326",11103,1
530110413103010,"530110413103","53011041310",11103,1
530110406051009,"530110406051","53011040605",11103,1
530110413321010,"530110413321","53011041332",11103,1
530110413341010,"530110413341","53011041334",11103,1
530110413341014,"530110413341","53011041334",11103,1
530110405104005,"530110405104","53011040510",11103,1
530110406053006,"530110406053","53011040605",11103,1
530110413353019,"530110413353","53011041335",11103,1
530110413234012,"530110413234","53011041323",11103,1
530110406053008,"530110406053","53011040605",11103,1
530110405071026,"530110405071","53011040507",11103,1
530110406043016,"530110406043","53011040604",11103,1
530110406083005,"530110406083","53011040608",11103,1
530110413261030,"530110413261","53011041326",11103,1
530110406053015,"530110406053","53011040605",11103,1
530110413281002,"530110413281","53011041328",11103,1
530110405131025,"530110405131","53011040513",11103,1
530110406092008,"530110406092","53011040609",11103,1
530110406042007,"530110406042","53011040604",11103,1
530110413321016,"530110413321","53011041332",11103,1
530110413191007,"530110413191","53011041319",11103,1
530110413201006,"530110413201","53011041320",11103,1
530110413342016,"530110413342","53011041334",11103,1
530110413252002,"530110413252","53011041325",11103,1
530110405101020,"530110405101","53011040510",11103,1
530110415003045,"530110415003","53011041500",11103,1
530110405131006,"530110405131","53011040513",11103,1
530110413282003,"530110413282","53011041328",11103,1
530110406053002,"530110406053","53011040605",11103,1
530110413202013,"530110413202","53011041320",11103,1
530110414003025,"530110414003","53011041400",11103,1
530110414001001,"530110414001","53011041400",11103,1
530110413251023,"530110413251","53011041325",11103,1
530110406102000,"530110406102","53011040610",11103,1
530110413192023,"530110413192","53011041319",11103,1
530110413192025,"530110413192","53011041319",11103,1
530110413283000,"530110413283","53011041328",11103,1
530110406051019,"530110406051","53011040605",11103,1
530110414003040,"530110414003","53011041400",11103,1
530110405103008,"530110405103","53011040510",11103,1
530110423001027,"530110423001","53011042300",11101,2
530110412083003,"530110412083","53011041208",11101,2
530110413221009,"530110413221","53011041322",11101,2
530110431001020,"530110431001","53011043100",11101,2
530110410032001,"530110410032","53011041003",11101,2
530110412061014,"530110412061","53011041206",11101,2
530110426021024,"530110426021","53011042602",11101,2
530110430001007,"530110430001","53011043000",11101,2
530110420001000,"530110420001","53011042000",11101,2
530110420001015,"530110420001","53011042000",11101,2
530110426022011,"530110426022","53011042602",11101,2
530110412052015,"530110412052","53011041205",11101,2
530110418002001,"530110418002","53011041800",11101,2
530110412033005,"530110412033","53011041203",11101,2
530110421001010,"530110421001","53011042100",11101,2
530110423002002,"530110423002","53011042300",11101,2
530110425001013,"530110425001","53011042500",11101,2
530110412063020,"530110412063","53011041206",11101,2
530110424002009,"530110424002","53011042400",11101,2
530110412083000,"530110412083","53011041208",11101,2
530110429001010,"530110429001","53011042900",11101,2
530110420001003,"530110420001","53011042000",11101,2
530110410052024,"530110410052","53011041005",11101,2
530110412071013,"530110412071","53011041207",11101,2
530110413124004,"530110413124","53011041312",11101,2
530110413302000,"530110413302","53011041330",11101,2
530110419002036,"530110419002","53011041900",11101,2
530110413173000,"530110413173","53011041317",11101,2
530110417001022,"530110417001","53011041700",11101,2
530110410052059,"530110410052","53011041005",11101,2
530110413172004,"530110413172","53011041317",11101,2
530110424002024,"530110424002","53011042400",11101,2
530110412062011,"530110412062","53011041206",11101,2
530110431001005,"530110431001","53011043100",11101,2
530110412063013,"530110412063","53011041206",11101,2
530110431002006,"530110431002","53011043100",11101,2
530110428002016,"530110428002","53011042800",11101,2
530110425001026,"530110425001","53011042500",11101,2
530110418003001,"530110418003","53011041800",11101,2
530110412061001,"530110412061","53011041206",11101,2
530110412072006,"530110412072","53011041207",11101,2
530110416001003,"530110416001","53011041600",11101,2
530110430001009,"530110430001","53011043000",11101,2
530110425001007,"530110425001","53011042500",11101,2
530110423003007,"530110423003","53011042300",11101,2
530110431002005,"530110431002","53011043100",11101,2
530110426021041,"530110426021","53011042602",11101,2
530110425002058,"530110425002","53011042500",11101,2
530110419001019,"530110419001","53011041900",11101,2
530110410031004,"530110410031","53011041003",11101,2
530110419002009,"530110419002","53011041900",11101,2
530110413362009,"530110413362","53011041336",11101,2
530110412052016,"530110412052","53011041205",11101,2
530110413312005,"530110413312","53011041331",11101,2
530110424001030,"530110424001","53011042400",11101,2
530110431003004,"530110431003","53011043100",11101,2
530110405041001,"530110405041","53011040504",11104,3
530110407132000,"530110407132","53011040713",11104,3
530110406034016,"530110406034","53011040603",11104,3
530110407093000,"530110407093","53011040709",11104,3
530110404161009,"530110404161","53011040416",11104,3
530110402022023,"530110402022","53011040202",11104,3
530110407122008,"530110407122","53011040712",11104,3
530110404141003,"530110404141","53011040414",11104,3
530110402033049,"530110402033","53011040203",11104,3
530110403051040,"530110403051","53011040305",11104,3
530110403051030,"530110403051","53011040305",11104,3
530110404083002,"530110404083","53011040408",11104,3
530110407072004,"530110407072","53011040707",11104,3
530110402012034,"530110402012","53011040201",11104,3
530110409051022,"530110409051","53011040905",11104,3
530110401012001,"530110401012","53011040101",11104,3
530110401022016,"530110401022","53011040102",11104,3
530110407133012,"530110407133","53011040713",11104,3
530110403051014,"530110403051","53011040305",11104,3
530110404031042,"530110404031","53011040403",11104,3
530110404082007,"530110404082","53011040408",11104,3
530110407061003,"530110407061","53011040706",11104,3
530110403052041,"530110403052","53011040305",11104,3
530110403033018,"530110403033","53011040303",11104,3
530110405041036,"530110405041","53011040504",11104,3
530110401023008,"530110401023","53011040102",11104,3
530110403041016,"530110403041","53011040304",11104,3
530110405041035,"530110405041","53011040504",11104,3
530110403052016,"530110403052","53011040305",11104,3
530110404132005,"530110404132","53011040413",11104,3
530110404132002,"530110404132","53011040413",11104,3
530110404074000,"530110404074","53011040407",11104,3
530110401021017,"530110401021","53011040102",11104,3
530110402012027,"530110402012","53011040201",11104,3
530110401023039,"530110401023","53011040102",11104,3
530110402033050,"530110402033","53011040203",11104,3
530110404032018,"530110404032","53011040403",11104,3
530110407152004,"530110407152","53011040715",11104,3
530110407062024,"530110407062","53011040706",11104,3
530110405111006,"530110405111","53011040511",11104,3
530110403032009,"530110403032","53011040303",11104,3
530110401011043,"530110401011","53011040101",11104,3
530110405111019,"530110405111","53011040511",11104,3
530110407032013,"530110407032","53011040703",11104,3
530110402021039,"530110402021","53011040202",11104,3
530110407124010,"530110407124","53011040712",11104,3
530110404131012,"530110404131","53011040413",11104,3
530110407132008,"530110407132","53011040713",11104,3
530110404073009,"530110404073","53011040407",11104,3
530110405041020,"530110405041","53011040504",11104,3
530110404161007,"530110404161","53011040416",11104,3
530110407071011,"530110407071","53011040707",11104,3
530110406032002,"530110406032","53011040603",11104,3
530110404032026,"530110404032","53011040403",11104,3
530110403011007,"530110403011","53011040301",11104,3
530110402033054,"530110402033","53011040203",11104,3
530110409051014,"530110409051","53011040905",11104,3
530110403032008,"530110403032","53011040303",11104,3
530110404083004,"530110404083","53011040408",11104,3
530110402031006,"530110402031","53011040203",11104,3
530110402032004,"530110402032","53011040203",11104,3
530110407142004,"530110407142","53011040714",11104,3
530110404162000,"530110404162","53011040416",11104,3
530110405111017,"530110405111","53011040511",11104,3
530110407142013,"530110407142","53011040714",11104,3
530110401021014,"530110401021","53011040102",11104,3
530110404144018,"530110404144","53011040414",11104,3
530110403031018,"530110403031","53011040303",11104,3
530110405052027,"530110405052","53011040505",11104,3
530110402014013,"530110402014","53011040201",11104,3
530110407151014,"530110407151","53011040715",11104,3
530110403011014,"530110403011","53011040301",11104,3
530110407124020,"530110407124","53011040712",11104,3
530110407112013,"530110407112","53011040711",11104,3
530110411041013,"530110411041","53011041104",11102,4
530110408123016,"530110408123","53011040812",11102,4
530110411052005,"530110411052","53011041105",11102,4
530110408122001,"530110408122","53011040812",11102,4
530110411054012,"530110411054","53011041105",11102,4
530110411102029,"530110411102","53011041110",11102,4
530110409084000,"530110409084","53011040908",11102,4
530110408031021,"530110408031","53011040803",11102,4
530110411041005,"530110411041","53011041104",11102,4
530110411141001,"530110411141","53011041114",11102,4
530110409072013,"530110409072","53011040907",11102,4
530110408032021,"530110408032","53011040803",11102,4
530110409091002,"530110409091","53011040909",11102,4
530110408061020,"530110408061","53011040806",11102,4
530110410083003,"530110410083","53011041008",11102,4
530110409101022,"530110409101","53011040910",11102,4
530110411071017,"530110411071","53011041107",11102,4
530110409072006,"530110409072","53011040907",11102,4
530110408061014,"530110408061","53011040806",11102,4
530110409082009,"530110409082","53011040908",11102,4
530110409102002,"530110409102","53011040910",11102,4
530110408093007,"530110408093","53011040809",11102,4
530110408081009,"530110408081","53011040808",11102,4
530110409082004,"530110409082","53011040908",11102,4
530110411072000,"530110411072","53011041107",11102,4
530110411142009,"530110411142","53011041114",11102,4
530110409074005,"530110409074","53011040907",11102,4
530110411071020,"530110411071","53011041107",11102,4
530110408112022,"530110408112","53011040811",11102,4
530110409071014,"530110409071","53011040907",11102,4
530110404111004,"530110404111","53011040411",11102,4
530110409094010,"530110409094","53011040909",11102,4
530110410073010,"530110410073","53011041007",11102,4
530110410091014,"530110410091","53011041009",11102,4
530110409081009,"530110409081","53011040908",11102,4
530110409041014,"530110409041","53011040904",11102,4
530110408101002,"530110408101","53011040810",11102,4
530110408062020,"530110408062","53011040806",11102,4
530110408062013,"530110408062","53011040806",11102,4
530110408121001,"530110408121","53011040812",11102,4
530110408102012,"530110408102","53011040810",11102,4
530110410081008,"530110410081","53011041008",11102,4
530110409084005,"530110409084","53011040908",11102,4
530110408121008,"530110408121","53011040812",11102,4
530110408123003,"530110408123","53011040812",11102,4
530110408081046,"530110408081","53011040808",11102,4
530110411131011,"530110411131","53011041113",11102,4
530110404091001,"530110404091","53011040409",11102,4
530110408061018,"530110408061","53011040806",11102,4
530110411102002,"530110411102","53011041110",11102,4
530110408122002,"530110408122","53011040812",11102,4
530110410101007,"530110410101","53011041010",11102,4
530110411051005,"530110411051","53011041105",11102,4
530110411142014,"530110411142","53011041114",11102,4
530110410092008,"530110410092","53011041009",11102,4
530110411121007,"530110411121","53011041112",11102,4
530110411144003,"530110411144","53011041114",11102,4
530110411131018,"530110411131","53011041113",11102,4
530399501011098,"530399501011","53039950101",11000,5
530419719002022,"530419719002","53041971900",11000,5
530419711002035,"530419711002","53041971100",11000,5
530419701002010,"530419701002","53041970100",11000,5
530419717003071,"530419717003","53041971700",11000,5
530419718001030,"530419718001","53041971800",11000,5
530419711001044,"530419711001","53041971100",11000,5
530419716001028,"530419716001","53041971600",11000,5
530419717001116,"530419717001","53041971700",11000,5
530399502001151,"530399502001","53039950200",11000,5
530399501031090,"530399501031","53039950103",11000,5
530419702002011,"530419702002","53041970200",11000,5
530419713002015,"530419713002","53041971300",11000,5
530419702001021,"530419702001","53041970200",11000,5
530399501012114,"530399501012","53039950101",11000,5
530399502001145,"530399502001","53039950200",11000,5
530399501032046,"530399501032","53039950103",11000,5
530399503011034,"530399503011","53039950301",11000,5
530399502002119,"530399502002","53039950200",11000,5
530399503024034,"530399503024","53039950302",11000,5
530399502002023,"530399502002","53039950200",11000,5
530399502004044,"530399502004","53039950200",11000,5
530419711001002,"530419711001","53041971100",11000,5
530419717001007,"530419717001","53041971700",11000,5
530419707001013,"530419707001","53041970700",11000,5
530419702001043,"530419702001","53041970200",11000,5
530399501011239,"530399501011","53039950101",11000,5
530399501012042,"530399501012","53039950101",11000,5
530399502003040,"530399502003","53039950200",11000,5
530399501011236,"530399501011","53039950101",11000,5
530399503023004,"530399503023","53039950302",11000,5
530399503024055,"530399503024","53039950302",11000,5
530399503021007,"530399503021","53039950302",11000,5
530399503021035,"530399503021","53039950302",11000,5
530419710002015,"530419710002","53041971000",11000,5
530419708003029,"530419708003","53041970800",11000,5
530419720001055,"530419720001","53041972000",11000,5
530419712001007,"530419712001","53041971200",11000,5
530419714001017,"530419714001","53041971400",11000,5
530419718001015,"530419718001","53041971800",11000,5
530419715023023,"530419715023","53041971502",11000,5
530419713002002,"530419713002","53041971300",11000,5
530419719002002,"530419719002","53041971900",11000,5
530419711001043,"530419711001","53041971100",11000,5
530419716002033,"530419716002","53041971600",11000,5
530419717001095,"530419717001","53041971700",11000,5
530419708004021,"530419708004","53041970800",11000,5
530419715022087,"530419715022","53041971502",11000,5
530419702001015,"530419702001","53041970200",11000,5
530419715022105,"530419715022","53041971502",11000,5
530599504002079,"530599504002","53059950400",11000,5
530599502001018,"530599502001","53059950200",11000,5
530599501001718,"530599501001","53059950100",11000,5
530599501001629,"530599501001","53059950100",11000,5
530419718004007,"530419718004","53041971800",11000,5
530419706001037,"530419706001","53041970600",11000,5
530419714001050,"530419714001","53041971400",11000,5
530419714002095,"530419714002","53041971400",11000,5
530419720002062,"530419720002","53041972000",11000,5
530419715023036,"530419715023","53041971502",11000,5
530419715023071,"530419715023","53041971502",11000,5
530419718001073,"530419718001","53041971800",11000,5
530419717001109,"530419717001","53041971700",11000,5
530419701002102,"530419701002","53041970100",11000,5
530419720003068,"530419720003","53041972000",11000,5
530419714001039,"530419714001","53041971400",11000,5
530599501001474,"530599501001","53059950100",11000,5
530599501001202,"530599501001","53059950100",11000,5
530599501001768,"530599501001","53059950100",11000,5
530599503001005,"530599503001","53059950300",11000,5
530599501001238,"530599501001","53059950100",11000,5
530599501001234,"530599501001","53059950100",11000,5
530419708003038,"530419708003","53041970800",11000,5
530419711003033,"530419711003","53041971100",11000,5
530419704003000,"530419704003","53041970400",11000,5
530419713001038,"530419713001","53041971300",11000,5
530419714002058,"530419714002","53041971400",11000,5
530599504002017,"530599504002","53059950400",11000,5
530599502003058,"530599502003","53059950200",11000,5
530599505002035,"530599505002","53059950500",11000,5
530599503001012,"530599503001","53059950300",11000,5
530599502003179,"530599502003","53059950200",11000,5
530399503022032,"530399503022","53039950302",11000,5
530399501011096,"530399501011","53039950101",11000,5
530399502003075,"530399502003","53039950200",11000,5
